 will to register next: {'params': {'mgs': 66.01675982354396, 'mrc': 0.03767002008233562, 'pd': 0.9268875605012907, 'pr': 0.21182676492536034}, 'target': 18.181818181818183}.
 will to register next: {'params': {'mgs': 13.14766452111538, 'mrc': 0.012540675691563287, 'pd': 0.9142114046533112, 'pr': 0.14951220519774605}, 'target': 34.54545454545455}.
 will to register next: {'params': {'mgs': 40.10258693420634, 'mrc': 0.05524778544673842, 'pd': 0.9273032923110198, 'pr': 0.09441433444571544}, 'target': 40.0}.
 will to register next: {'params': {'mgs': 73.95468196081883, 'mrc': 0.08256139723438101, 'pd': 0.974152729139568, 'pr': 0.2581387508563113}, 'target': 25.454545454545453}.
 will to register next: {'params': {'mgs': 61.30224128949905, 'mrc': 0.09811464621286277, 'pd': 0.9142085134194936, 'pr': 0.29241344081099946}, 'target': 16.363636363636363}.
 will to register next: {'params': {'mgs': 14.56203365200091, 'mrc': 0.028302777555421255, 'pd': 0.9706148733400765, 'pr': 0.2669096451716004}, 'target': 20.0}.
 will to register next: {'params': {'mgs': 3.084293544932981, 'mrc': 0.0667603933895752, 'pd': 0.9951084466354129, 'pr': 0.08455165069033425}, 'target': 18.181818181818183}.
 will to register next: {'params': {'mgs': 57.07573162210161, 'mrc': 0.0355509255782415, 'pd': 0.9185868223922024, 'pr': 0.29525435401314265}, 'target': 23.636363636363637}.
 will to register next: {'params': {'mgs': 30.052397208371833, 'mrc': 0.07283788781410447, 'pd': 0.9076533152168234, 'pr': 0.25269401110393797}, 'target': 30.90909090909091}.
 will to register next: {'params': {'mgs': 76.63685153042847, 'mrc': 0.08371021192731265, 'pd': 0.9435789877770665, 'pr': 0.0873093871484545}, 'target': 32.72727272727273}.
 will to register next: {'params': {'mgs': 44.803220276471535, 'mrc': 0.0682395246805888, 'pd': 0.9188142695915379, 'pr': 0.14922984971552433}, 'target': 16.363636363636363}.
 will to register next: {'params': {'mgs': 59.93040401280672, 'mrc': 0.0802439751490982, 'pd': 0.988627172248499, 'pr': 0.15409069040222717}, 'target': 20.0}.
 will to register next: {'params': {'mgs': 1.9369322968856917, 'mrc': 0.0614687693721952, 'pd': 0.9609418993251402, 'pr': 0.1280025195813892}, 'target': 34.54545454545455}.
 will to register next: {'params': {'mgs': 74.01738670187886, 'mrc': 0.01221895257156489, 'pd': 0.9002576766064873, 'pr': 0.22076232933730439}, 'target': 18.181818181818183}.
 will to register next: {'params': {'mgs': 14.748849718843697, 'mrc': 0.024390059956755486, 'pd': 0.9998086986122107, 'pr': 0.1875230860983812}, 'target': 27.272727272727273}.
 will to register next: {'params': {'mgs': 64.19139250000838, 'mrc': 0.011361258863407421, 'pd': 0.9324067302999749, 'pr': 0.24726178910333974}, 'target': 9.090909090909092}.
 will to register next: {'params': {'mgs': 24.040973596966833, 'mrc': 0.014116690474035866, 'pd': 0.9180656693091022, 'pr': 0.1527022860586461}, 'target': 27.272727272727273}.
 will to register next: {'params': {'mgs': 22.162527470444118, 'mrc': 0.08119089269603474, 'pd': 0.9520316250309779, 'pr': 0.19498197055331007}, 'target': 14.545454545454545}.
 will to register next: {'params': {'mgs': 61.12468387115291, 'mrc': 0.016753352399691758, 'pd': 0.9029616860446222, 'pr': 0.18388862205728984}, 'target': 29.09090909090909}.
 will to register next: {'params': {'mgs': 56.0212811163062, 'mrc': 0.05029499738070401, 'pd': 0.9254441831462323, 'pr': 0.2565454480234406}, 'target': 25.454545454545453}.
 will to register next: {'params': {'mgs': 64.69717083999284, 'mrc': 0.06721851828295357, 'pd': 0.9439213317345099, 'pr': 0.21714851379593153}, 'target': 18.181818181818183}.
 will to register next: {'params': {'mgs': 26.017399699614295, 'mrc': 0.003483293193599713, 'pd': 0.9230246801711864, 'pr': 0.2717327538423509}, 'target': 14.545454545454545}.
 will to register next: {'params': {'mgs': 0.014236205816668956, 'mrc': 0.07215904841904627, 'pd': 0.9569191994068397, 'pr': 0.0831952200444845}, 'target': 18.181818181818183}.
 will to register next: {'params': {'mgs': 53.89414797484748, 'mrc': 0.003489108146406017, 'pd': 0.956034378965106, 'pr': 0.2770632267987381}, 'target': 27.272727272727273}.
 will to register next: {'params': {'mgs': 10.611069553997563, 'mrc': 0.033967512882912686, 'pd': 0.9950351097951524, 'pr': 0.13073516339998448}, 'target': 25.454545454545453}.
 will to register next: {'params': {'mgs': 46.16236155063882, 'mrc': 0.0621175057991933, 'pd': 0.9834521885025913, 'pr': 0.2969504111771758}, 'target': 25.454545454545453}.
 will to register next: {'params': {'mgs': 19.400267229953087, 'mrc': 0.08939587514152891, 'pd': 0.9478532497549184, 'pr': 0.05930374560550035}, 'target': 9.090909090909092}.
 will to register next: {'params': {'mgs': 68.15551162001812, 'mrc': 0.010881396383705567, 'pd': 0.9165317389036144, 'pr': 0.1430732263458493}, 'target': 23.636363636363637}.
 will to register next: {'params': {'mgs': 77.8417164775318, 'mrc': 0.005237112821156709, 'pd': 0.9175392743899503, 'pr': 0.2896858926331343}, 'target': 32.72727272727273}.
 will to register next: {'params': {'mgs': 74.00467943122833, 'mrc': 0.09861175722436173, 'pd': 0.9769321989202362, 'pr': 0.22568007830194814}, 'target': 23.636363636363637}.
 will to register next: {'params': {'mgs': 0.8670409025471315, 'mrc': 0.09386852915055383, 'pd': 0.9283856862573859, 'pr': 0.15119083317727383}, 'target': 23.636363636363637}.
 will to register next: {'params': {'mgs': 34.32582621620023, 'mrc': 0.08838435079962192, 'pd': 0.9439484879615498, 'pr': 0.20471584251930397}, 'target': 23.636363636363637}.
 will to register next: {'params': {'mgs': 57.615007402404515, 'mrc': 0.08353303858793432, 'pd': 0.9123940536604869, 'pr': 0.09160449573171107}, 'target': 27.272727272727273}.
 will to register next: {'params': {'mgs': 34.707157105610634, 'mrc': 0.008605300706706443, 'pd': 0.9424516680313332, 'pr': 0.12665805560796167}, 'target': 20.0}.
 will to register next: {'params': {'mgs': 70.91835070599171, 'mrc': 0.03276125026098943, 'pd': 0.9848748915247227, 'pr': 0.22273015926673656}, 'target': 18.181818181818183}.
 will to register next: {'params': {'mgs': 78.057848173545, 'mrc': 0.04135821884057589, 'pd': 0.9233897890323758, 'pr': 0.10440985015740682}, 'target': 20.0}.
 will to register next: {'params': {'mgs': 61.203879709594126, 'mrc': 0.08514185510937364, 'pd': 0.949941851900872, 'pr': 0.062341564403865415}, 'target': 25.454545454545453}.
 will to register next: {'params': {'mgs': 57.2215802092534, 'mrc': 0.04509676346416484, 'pd': 0.9735351279374869, 'pr': 0.08666988800854512}, 'target': 29.09090909090909}.
 will to register next: {'params': {'mgs': 72.38616387446258, 'mrc': 0.08285913932062312, 'pd': 0.921584430693937, 'pr': 0.19706147595319096}, 'target': 14.545454545454545}.
 will to register next: {'params': {'mgs': 67.4736048720994, 'mrc': 0.010905334165562486, 'pd': 0.9959731388506222, 'pr': 0.06433255332931508}, 'target': 25.454545454545453}.
 will to register next: {'params': {'mgs': 11.535531489671644, 'mrc': 0.06447015180681846, 'pd': 0.9882892089447352, 'pr': 0.1228054396516531}, 'target': 30.90909090909091}.
 will to register next: {'params': {'mgs': 45.74435284696879, 'mrc': 0.09330945288817181, 'pd': 0.9414979263272905, 'pr': 0.2451778875485579}, 'target': 21.818181818181817}.
 will to register next: {'params': {'mgs': 53.0169728756011, 'mrc': 0.05811866878442902, 'pd': 0.9510967708462603, 'pr': 0.2704673390713986}, 'target': 12.727272727272727}.
 will to register next: {'params': {'mgs': 64.63177282927835, 'mrc': 0.03324402342972726, 'pd': 0.9943959634819898, 'pr': 0.1401913966096323}, 'target': 27.272727272727273}.
 will to register next: {'params': {'mgs': 35.39517474268963, 'mrc': 0.02177263218034833, 'pd': 0.904427867762282, 'pr': 0.09469582722893645}, 'target': 21.818181818181817}.
 will to register next: {'params': {'mgs': 68.76379561039232, 'mrc': 0.029512965364264843, 'pd': 0.9174086182863116, 'pr': 0.05599729954374848}, 'target': 16.363636363636363}.
 will to register next: {'params': {'mgs': 24.46111994818075, 'mrc': 0.07275617904227888, 'pd': 0.9908987541588419, 'pr': 0.08203211515978769}, 'target': 16.363636363636363}.
 will to register next: {'params': {'mgs': 29.108636087650687, 'mrc': 0.04134551501426303, 'pd': 0.9318220502227266, 'pr': 0.14908844294331475}, 'target': 18.181818181818183}.
 will to register next: {'params': {'mgs': 43.48452755513694, 'mrc': 0.07408103316729991, 'pd': 0.9721851157010508, 'pr': 0.1930795659626764}, 'target': 20.0}.
 will to register next: {'params': {'mgs': 55.12680150882716, 'mrc': 0.007669552636557043, 'pd': 0.9700941747436727, 'pr': 0.11748469885935402}, 'target': 23.636363636363637}.
 will to register next: {'params': {'mgs': 29.318011633206773, 'mrc': 0.07142653509027518, 'pd': 0.9542241248496411, 'pr': 0.2736015085849621}, 'target': 27.272727272727273}.
 will to register next: {'params': {'mgs': 59.243741091056954, 'mrc': 0.06432276691823192, 'pd': 0.9029291122413323, 'pr': 0.20754804946202987}, 'target': 14.545454545454545}.
 will to register next: {'params': {'mgs': 48.200518547745574, 'mrc': 0.06430204217418398, 'pd': 0.9311791507526832, 'pr': 0.06647328513727092}, 'target': 23.636363636363637}.
 will to register next: {'params': {'mgs': 38.51783675400565, 'mrc': 0.04633953899992574, 'pd': 0.9308052134577688, 'pr': 0.07080368896264823}, 'target': 30.90909090909091}.
 will to register next: {'params': {'mgs': 53.840416484553145, 'mrc': 0.09942294164909361, 'pd': 0.9898554003957123, 'pr': 0.10426358546795474}, 'target': 23.636363636363637}.
 will to register next: {'params': {'mgs': 16.690667646092177, 'mrc': 0.09118283509960559, 'pd': 0.9963738541661313, 'pr': 0.2504023448037771}, 'target': 25.454545454545453}.
 will to register next: {'params': {'mgs': 33.429903704083664, 'mrc': 0.01613444463977598, 'pd': 0.9768085105877937, 'pr': 0.2516914656080678}, 'target': 23.636363636363637}.
 will to register next: {'params': {'mgs': 51.110455289786465, 'mrc': 0.052651596581859854, 'pd': 0.9246163211499601, 'pr': 0.1187940958354503}, 'target': 21.818181818181817}.
 will to register next: {'params': {'mgs': 40.51588102155162, 'mrc': 0.08991192729378479, 'pd': 0.9374052565027384, 'pr': 0.2689159406159384}, 'target': 25.454545454545453}.
 will to register next: {'params': {'mgs': 31.75466376520899, 'mrc': 0.023174737826809334, 'pd': 0.993397060626217, 'pr': 0.20481115826933}, 'target': 27.272727272727273}.
 will to register next: {'params': {'mgs': 13.394274309453618, 'mrc': 0.06639950357507607, 'pd': 0.9934230786746869, 'pr': 0.17321686751207133}, 'target': 21.818181818181817}.
 will to register next: {'params': {'mgs': 26.78186859871028, 'mrc': 0.08094333950228683, 'pd': 0.9980150741050149, 'pr': 0.0768206908982307}, 'target': 21.818181818181817}.
 will to register next: {'params': {'mgs': 45.008212101272875, 'mrc': 0.06084057903360501, 'pd': 0.9793290487947123, 'pr': 0.28758108308633906}, 'target': 25.454545454545453}.
 will to register next: {'params': {'mgs': 69.76055988926129, 'mrc': 0.05621340902487382, 'pd': 0.9764552122575265, 'pr': 0.18703601498546557}, 'target': 27.272727272727273}.
 will to register next: {'params': {'mgs': 19.25374151586781, 'mrc': 0.010314262587311319, 'pd': 0.905851182288068, 'pr': 0.26715106337047256}, 'target': 20.0}.
 will to register next: {'params': {'mgs': 34.69009962618773, 'mrc': 0.0014115767578335326, 'pd': 0.976128023266045, 'pr': 0.08321629742108576}, 'target': 21.818181818181817}.
 will to register next: {'params': {'mgs': 65.35273874670774, 'mrc': 0.033395949555271344, 'pd': 0.9143453254925891, 'pr': 0.05347205407811782}, 'target': 20.0}.
 will to register next: {'params': {'mgs': 15.082744976082116, 'mrc': 0.0776749986729911, 'pd': 0.9295382695585377, 'pr': 0.1514927524571008}, 'target': 21.818181818181817}.
 will to register next: {'params': {'mgs': 1.94220022715899, 'mrc': 0.05270974402371828, 'pd': 0.9813704151473558, 'pr': 0.28104706086972164}, 'target': 23.636363636363637}.
 will to register next: {'params': {'mgs': 10.707359308181603, 'mrc': 0.06306380236023001, 'pd': 0.9455774451724751, 'pr': 0.11894550634663938}, 'target': 12.727272727272727}.
 will to register next: {'params': {'mgs': 58.000535124755984, 'mrc': 0.09802949279166435, 'pd': 0.902472460626998, 'pr': 0.07056147070009212}, 'target': 32.72727272727273}.
 will to register next: {'params': {'mgs': 3.0210108943369196, 'mrc': 0.08575756895292107, 'pd': 0.9063635506011309, 'pr': 0.28467547910965246}, 'target': 40.0}.
 will to register next: {'params': {'mgs': 4.360636057766962, 'mrc': 0.07299916316374293, 'pd': 0.9526194852860074, 'pr': 0.06440938925586683}, 'target': 9.090909090909092}.
 will to register next: {'params': {'mgs': 12.870280150073148, 'mrc': 0.009982061929742015, 'pd': 0.9915297953188649, 'pr': 0.2641734586443818}, 'target': 32.72727272727273}.
 will to register next: {'params': {'mgs': 17.643041147633028, 'mrc': 0.08399871645048922, 'pd': 0.9044415725170236, 'pr': 0.15491553130579422}, 'target': 16.363636363636363}.
 will to register next: {'params': {'mgs': 70.59164002484341, 'mrc': 1.0280170794063627e-05, 'pd': 0.9003411494211493, 'pr': 0.24747559843838596}, 'target': 36.36363636363637}.
 will to register next: {'params': {'mgs': 15.421047570022655, 'mrc': 0.04307270151275103, 'pd': 0.9773117045582449, 'pr': 0.10901629405084891}, 'target': 16.363636363636363}.
 will to register next: {'params': {'mgs': 31.4744977094026, 'mrc': 0.03752777916138083, 'pd': 0.9645546471679256, 'pr': 0.11297335343633673}, 'target': 29.09090909090909}.
 will to register next: {'params': {'mgs': 61.60987822620107, 'mrc': 0.09973628184121336, 'pd': 0.9275148972423274, 'pr': 0.11486476133432706}, 'target': 20.0}.
 will to register next: {'params': {'mgs': 8.388519975136743, 'mrc': 0.06611120864288902, 'pd': 0.9340314791040483, 'pr': 0.13961284965531656}, 'target': 10.909090909090908}.
 will to register next: {'params': {'mgs': 77.51818389192269, 'mrc': 0.09152006763033427, 'pd': 0.9156057777100229, 'pr': 0.18114814260635498}, 'target': 18.181818181818183}.
 will to register next: {'params': {'mgs': 3.6392502786164993, 'mrc': 0.052246366015660586, 'pd': 0.9809719851039895, 'pr': 0.1307804614243263}, 'target': 18.181818181818183}.
 will to register next: {'params': {'mgs': 74.5203821985981, 'mrc': 0.018899243822690582, 'pd': 0.9989701838563823, 'pr': 0.2537832974219652}, 'target': 36.36363636363637}.
 will to register next: {'params': {'mgs': 11.261377394013676, 'mrc': 0.09595716963147377, 'pd': 0.975062577524039, 'pr': 0.28055913770729335}, 'target': 40.0}.
 will to register next: {'params': {'mgs': 55.04590778577318, 'mrc': 0.06448472018369027, 'pd': 0.9307144265878454, 'pr': 0.236364357192899}, 'target': 20.0}.
 will to register next: {'params': {'mgs': 56.738517523459294, 'mrc': 0.07558718004394978, 'pd': 0.9663916934001434, 'pr': 0.210966562967978}, 'target': 29.09090909090909}.
 will to register next: {'params': {'mgs': 31.348484495629485, 'mrc': 0.019279515515556102, 'pd': 0.9552019517797061, 'pr': 0.13548855124240378}, 'target': 36.36363636363637}.
 will to register next: {'params': {'mgs': 0.033495519829136455, 'mrc': 0.0482555778923498, 'pd': 0.9583981863738981, 'pr': 0.05502944670243924}, 'target': 29.09090909090909}.
 will to register next: {'params': {'mgs': 33.458443788619704, 'mrc': 0.02353480855491217, 'pd': 0.9803937055362627, 'pr': 0.08696513375311317}, 'target': 20.0}.
 will to register next: {'params': {'mgs': 6.428067767465198, 'mrc': 0.0865742002879083, 'pd': 0.9529274633924467, 'pr': 0.25131526098433143}, 'target': 23.636363636363637}.
 will to register next: {'params': {'mgs': 51.35102696534145, 'mrc': 0.04859744627630313, 'pd': 0.9076127674789551, 'pr': 0.08124192303519966}, 'target': 25.454545454545453}.
 will to register next: {'params': {'mgs': 71.75860976285371, 'mrc': 0.044680214229621186, 'pd': 0.9846188776783017, 'pr': 0.12186538890129463}, 'target': 16.363636363636363}.
 will to register next: {'params': {'mgs': 54.62964141474786, 'mrc': 0.08559830551439207, 'pd': 0.9467644695308001, 'pr': 0.09737930138181748}, 'target': 27.272727272727273}.
 will to register next: {'params': {'mgs': 21.37653778434234, 'mrc': 0.06094009750223972, 'pd': 0.9454509442273992, 'pr': 0.166574268705719}, 'target': 14.545454545454545}.
 will to register next: {'params': {'mgs': 10.890428705062032, 'mrc': 0.02107520247606928, 'pd': 0.9919507907661755, 'pr': 0.13368755015133305}, 'target': 21.818181818181817}.
 will to register next: {'params': {'mgs': 3.4101868304168814, 'mrc': 0.02379672222071723, 'pd': 0.911928886746261, 'pr': 0.1655903163645086}, 'target': 21.818181818181817}.
 will to register next: {'params': {'mgs': 31.996081893623636, 'mrc': 0.03663233059367029, 'pd': 0.9492007872755862, 'pr': 0.09720699306555018}, 'target': 34.54545454545455}.
 will to register next: {'params': {'mgs': 71.30995056270885, 'mrc': 0.05336906456295135, 'pd': 0.9302852500298077, 'pr': 0.06272863682184064}, 'target': 21.818181818181817}.
 will to register next: {'params': {'mgs': 5.838499081120032, 'mrc': 0.0928538207923342, 'pd': 0.9850454300156447, 'pr': 0.12580713293194434}, 'target': 23.636363636363637}.
 will to register next: {'params': {'mgs': 61.45944403944859, 'mrc': 0.021940142160655787, 'pd': 0.9111773111618637, 'pr': 0.2018261872755615}, 'target': 10}.
 will to register next: {'params': {'mgs': 42.804931866127085, 'mrc': 0.02686263601627067, 'pd': 0.9108284244128951, 'pr': 0.06413141626901996}, 'target': 14.545454545454545}.
 will to register next: {'params': {'mgs': 75.72219807329473, 'mrc': 0.07620246638704381, 'pd': 0.9648642947120727, 'pr': 0.23454993276684272}, 'target': 32.72727272727273}.
 will to register next: {'params': {'mgs': 57.43529451230191, 'mrc': 0.06959149162557797, 'pd': 0.9850920268131418, 'pr': 0.07759910166911184}, 'target': 21.818181818181817}.
 will to register next: {'params': {'mgs': 45.539953935534776, 'mrc': 0.07185980776036689, 'pd': 0.9661411006321597, 'pr': 0.0783375458722294}, 'target': 25.454545454545453}.
 will to register next: {'params': {'mgs': 47.99491086265598, 'mrc': 0.006297956191632726, 'pd': 0.9796332866496558, 'pr': 0.17314293617348492}, 'target': 14.545454545454545}.
 will to register next: {'params': {'mgs': 27.140050599399288, 'mrc': 0.05212549031931564, 'pd': 0.9793023498636516, 'pr': 0.1658262086285388}, 'target': 34.54545454545455}.
 will to register next: {'params': {'mgs': 76.68826949059675, 'mrc': 0.0570695188563527, 'pd': 0.9001606823250092, 'pr': 0.19276433009719213}, 'target': 25.454545454545453}.
 will to register next: {'params': {'mgs': 46.408596067614326, 'mrc': 0.02937122545054043, 'pd': 0.9198407726610192, 'pr': 0.27056286669896673}, 'target': 27.272727272727273}.
 will to register next: {'params': {'mgs': 38.05389905922021, 'mrc': 0.08204486575225234, 'pd': 0.9603562951328984, 'pr': 0.28789861405172146}, 'target': 20.0}.
 will to register next: {'params': {'mgs': 75.9829842380966, 'mrc': 0.0560460444990879, 'pd': 0.9563888519869467, 'pr': 0.09926338599570712}, 'target': 27.272727272727273}.
 will to register next: {'params': {'mgs': 32.797437274547875, 'mrc': 0.07355545995949966, 'pd': 0.933086376718677, 'pr': 0.21689782732587282}, 'target': 20.0}.
 will to register next: {'params': {'mgs': 56.53303541321417, 'mrc': 0.019954947355748733, 'pd': 0.9148008758877989, 'pr': 0.2791275498212681}, 'target': 14.545454545454545}.
 will to register next: {'params': {'mgs': 32.34200665275856, 'mrc': 0.08476624550990566, 'pd': 0.9336797446450766, 'pr': 0.18177600948758366}, 'target': 41.81818181818182}.
 will to register next: {'params': {'mgs': 18.76035680505982, 'mrc': 0.036209077109646305, 'pd': 0.9259345715561865, 'pr': 0.22354606279715472}, 'target': 25.454545454545453}.
 will to register next: {'params': {'mgs': 15.9209398390988, 'mrc': 0.055578509407378296, 'pd': 0.9332411157923562, 'pr': 0.11609148590600747}, 'target': 32.72727272727273}.
 will to register next: {'params': {'mgs': 34.12777522790684, 'mrc': 0.09950610090233407, 'pd': 0.9824756079143742, 'pr': 0.18024595011232558}, 'target': 27.272727272727273}.
 will to register next: {'params': {'mgs': 2.337702829769084, 'mrc': 0.03744339107795839, 'pd': 0.9013019074432123, 'pr': 0.2570390589391378}, 'target': 9.090909090909092}.
 will to register next: {'params': {'mgs': 5.252382365369748, 'mrc': 0.06813941252656938, 'pd': 0.9486320759514556, 'pr': 0.18451538785442162}, 'target': 30.90909090909091}.
 will to register next: {'params': {'mgs': 32.43471202329053, 'mrc': 0.013071600018029907, 'pd': 0.9511936147493755, 'pr': 0.052889131036851986}, 'target': 36.36363636363637}.
 will to register next: {'params': {'mgs': 25.730399896355067, 'mrc': 0.07482865779356337, 'pd': 0.9503795624128087, 'pr': 0.05302515868410208}, 'target': 38.18181818181818}.
 will to register next: {'params': {'mgs': 14.328252809877409, 'mrc': 0.08558792915501498, 'pd': 0.9597891229578512, 'pr': 0.28660909932320044}, 'target': 20.0}.
 will to register next: {'params': {'mgs': 1.3551495775003541, 'mrc': 0.041269748854126986, 'pd': 0.9052278667219682, 'pr': 0.1812029054959522}, 'target': 21.818181818181817}.
 will to register next: {'params': {'mgs': 62.44545414502959, 'mrc': 0.048875121866606065, 'pd': 0.9035230328117868, 'pr': 0.2818591933618609}, 'target': 29.09090909090909}.
 will to register next: {'params': {'mgs': 14.469710446993478, 'mrc': 0.07099977772137034, 'pd': 0.9852028097932742, 'pr': 0.15760663392136076}, 'target': 29.09090909090909}.
 will to register next: {'params': {'mgs': 17.698035715956372, 'mrc': 0.07977830455228758, 'pd': 0.9213703844181881, 'pr': 0.18380997009973038}, 'target': 29.09090909090909}.
 will to register next: {'params': {'mgs': 43.166470549923694, 'mrc': 0.0842450557888959, 'pd': 0.9884719266273267, 'pr': 0.21987069477463395}, 'target': 29.09090909090909}.
 will to register next: {'params': {'mgs': 35.86876910737897, 'mrc': 0.08712158799035812, 'pd': 0.9333728658895473, 'pr': 0.2540687873711305}, 'target': 21.818181818181817}.
 will to register next: {'params': {'mgs': 78.35773716524913, 'mrc': 0.08607651717580642, 'pd': 0.9713616761328687, 'pr': 0.2992790586631181}, 'target': 21.818181818181817}.
 will to register next: {'params': {'mgs': 2.7886186858448525, 'mrc': 0.05818295358579065, 'pd': 0.9650452681923908, 'pr': 0.20858374915926448}, 'target': 12.727272727272727}.
 will to register next: {'params': {'mgs': 31.609323114891616, 'mrc': 0.05682780002845518, 'pd': 0.9228983156024102, 'pr': 0.05459957867252947}, 'target': 14.545454545454545}.
 will to register next: {'params': {'mgs': 48.05506105062321, 'mrc': 0.047368396991911844, 'pd': 0.92717145729634, 'pr': 0.19899552949055738}, 'target': 32.72727272727273}.
 will to register next: {'params': {'mgs': 20.816737664041767, 'mrc': 0.0877793406384546, 'pd': 0.9997734524478167, 'pr': 0.26183752129686655}, 'target': 29.09090909090909}.
 will to register next: {'params': {'mgs': 31.63486283361255, 'mrc': 0.07678758486916021, 'pd': 0.9126412418635512, 'pr': 0.24155003820424636}, 'target': 10.909090909090908}.
 will to register next: {'params': {'mgs': 5.744893581093695, 'mrc': 0.01661684498748185, 'pd': 0.9913536280473393, 'pr': 0.2998515450803683}, 'target': 25.454545454545453}.
 will to register next: {'params': {'mgs': 66.75197832306274, 'mrc': 0.0016314818561829593, 'pd': 0.9653490450698781, 'pr': 0.05305260276204411}, 'target': 29.09090909090909}.
 will to register next: {'params': {'mgs': 55.36722625725717, 'mrc': 0.04793316734907352, 'pd': 0.9679803819476143, 'pr': 0.15135777403681933}, 'target': 34.54545454545455}.
 will to register next: {'params': {'mgs': 21.766545003506124, 'mrc': 0.06598928440516037, 'pd': 0.9308782649823796, 'pr': 0.2118511800359914}, 'target': 27.272727272727273}.
 will to register next: {'params': {'mgs': 63.68557556223177, 'mrc': 0.0211609686385008, 'pd': 0.9847494844872955, 'pr': 0.07706341192198905}, 'target': 29.09090909090909}.
 will to register next: {'params': {'mgs': 10.99868093575962, 'mrc': 0.09243834251109048, 'pd': 0.9078007864370294, 'pr': 0.054497953721012085}, 'target': 25.454545454545453}.
 will to register next: {'params': {'mgs': 32.096409672492044, 'mrc': 0.041915393089492284, 'pd': 0.9676622605946498, 'pr': 0.2788087023515255}, 'target': 16.363636363636363}.
 will to register next: {'params': {'mgs': 67.54741040382453, 'mrc': 0.0865606882132462, 'pd': 0.906340828086756, 'pr': 0.24482253916466062}, 'target': 23.636363636363637}.
 will to register next: {'params': {'mgs': 9.885691259909644, 'mrc': 0.09991404917547306, 'pd': 0.9504350516132398, 'pr': 0.2587154396705052}, 'target': 16.363636363636363}.
 will to register next: {'params': {'mgs': 7.449562697360141, 'mrc': 0.08084920335738927, 'pd': 0.9464587869921198, 'pr': 0.23210947523050224}, 'target': 14.545454545454545}.
 will to register next: {'params': {'mgs': 0.025575379133755405, 'mrc': 0.09943266379660025, 'pd': 0.9239746161527689, 'pr': 0.29007588529233236}, 'target': 45.45454545454545}.
 will to register next: {'params': {'mgs': 12.315826895604243, 'mrc': 0.09065200523098471, 'pd': 0.947446419709679, 'pr': 0.06234872038026172}, 'target': 45.45454545454545}.
 will to register next: {'params': {'mgs': 37.01715371824564, 'mrc': 0.015544678652525146, 'pd': 0.9316338562065508, 'pr': 0.295046735742235}, 'target': 27.272727272727273}.
 will to register next: {'params': {'mgs': 35.81442744375542, 'mrc': 0.00045042568311989275, 'pd': 0.9919007189598568, 'pr': 0.17009142128322158}, 'target': 29.09090909090909}.
 will to register next: {'params': {'mgs': 6.760943792758454, 'mrc': 0.02365366158477481, 'pd': 0.9609398446280841, 'pr': 0.1268358163536571}, 'target': 32.72727272727273}.
 will to register next: {'params': {'mgs': 35.438489446574756, 'mrc': 0.0550042762694673, 'pd': 0.9176313896796582, 'pr': 0.05193532262767957}, 'target': 23.636363636363637}.
 will to register next: {'params': {'mgs': 12.109369900403175, 'mrc': 0.03895797881060852, 'pd': 0.9137939078863243, 'pr': 0.28118624575873535}, 'target': 20.0}.
 will to register next: {'params': {'mgs': 18.90874598917864, 'mrc': 0.07586220743151437, 'pd': 0.9527350286362816, 'pr': 0.28509933272919447}, 'target': 14.545454545454545}.
 will to register next: {'params': {'mgs': 48.80487188964324, 'mrc': 0.059435647528952085, 'pd': 0.9714068427867945, 'pr': 0.2403731079412466}, 'target': 21.818181818181817}.
 will to register next: {'params': {'mgs': 35.04539369174928, 'mrc': 0.03001228530029142, 'pd': 0.9310632764761976, 'pr': 0.1291386486806363}, 'target': 18.181818181818183}.
 will to register next: {'params': {'mgs': 45.17051277674948, 'mrc': 0.029054626684080466, 'pd': 0.977347998933333, 'pr': 0.13400997020673822}, 'target': 21.818181818181817}.
 will to register next: {'params': {'mgs': 16.37324804342181, 'mrc': 0.010660440700632857, 'pd': 0.9607941559944135, 'pr': 0.22902298186763453}, 'target': 27.272727272727273}.
 will to register next: {'params': {'mgs': 72.5489029639317, 'mrc': 0.050070816956825026, 'pd': 0.9888161941516164, 'pr': 0.26548367731734496}, 'target': 25.454545454545453}.
 will to register next: {'params': {'mgs': 3.6595330101165047, 'mrc': 0.08285131360440523, 'pd': 0.9082986183470023, 'pr': 0.263385846346984}, 'target': 32.72727272727273}.
 will to register next: {'params': {'mgs': 1.8289908770974428, 'mrc': 0.07054650025285232, 'pd': 0.9168717522816054, 'pr': 0.1081678818776906}, 'target': 25.454545454545453}.
 will to register next: {'params': {'mgs': 73.84159652561316, 'mrc': 0.04320967815608099, 'pd': 0.9343890175136791, 'pr': 0.062281992465391664}, 'target': 27.272727272727273}.
 will to register next: {'params': {'mgs': 78.0096906112247, 'mrc': 0.05081282395094407, 'pd': 0.9381254526969445, 'pr': 0.07248138018308288}, 'target': 12.727272727272727}.
 will to register next: {'params': {'mgs': 69.9789402421382, 'mrc': 0.050009544038015746, 'pd': 0.9689214727274624, 'pr': 0.10743299692725118}, 'target': 25.454545454545453}.
